game_id,season,week,home_team,away_team,home_conference,away_conference,home_points,away_points,provider,spread,total
401301051,2021,13,East Carolina,Cincinnati,American Athletic,American Athletic,13,35,consensus,14.5,56.5
401309906,2021,13,Utah,Colorado,Pac-12,Pac-12,28,13,consensus,-24.0,52.5
401287949,2021,13,Iowa State,TCU,Big 12,Big 12,48,14,consensus,-15.5,61.5
401282699,2021,13,NC State,North Carolina,ACC,ACC,34,30,consensus,-6.5,61.0
401309905,2021,13,Washington,Washington State,Pac-12,Pac-12,13,40,consensus,1.0,45.0
401301052,2021,13,UConn,Houston,FBS Independents,American Athletic,17,45,consensus,32.0,54.5
401282700,2021,13,Boston College,Wake Forest,ACC,ACC,10,41,consensus,6.5,64.5
401308842,2021,13,Kent State,Miami (OH),Mid-American,Mid-American,48,47,consensus,1.5,67.0
401301054,2021,13,Temple,Navy,American Athletic,American Athletic,14,38,consensus,13.5,42.5
401282147,2021,13,Florida,Florida State,SEC,ACC,24,21,consensus,-4.0,58.5
401309597,2021,13,Toledo,Akron,Mid-American,Mid-American,49,14,consensus,-28.5,57.5
401287948,2021,13,Baylor,Texas Tech,Big 12,Big 12,27,24,consensus,-14.0,51.5
401282766,2021,13,Rutgers,Maryland,Big Ten,Big Ten,16,40,consensus,-1.5,53.0
401282148,2021,13,Georgia Tech,Georgia,ACC,SEC,0,45,consensus,35.5,54.5
401286299,2021,13,Liberty,Army,FBS Independents,FBS Independents,16,31,consensus,-3.5,52.5
401282781,2021,13,Michigan,Ohio State,Big Ten,Big Ten,42,27,consensus,6.5,64.5
401282701,2021,13,Duke,Miami,ACC,ACC,10,47,consensus,20.5,67.0
401282271,2021,13,Rice,Louisiana Tech,Conference USA,Conference USA,35,31,consensus,4.0,52.5
401282268,2021,13,Old Dominion,Charlotte,Conference USA,Conference USA,56,34,consensus,-8.5,55.5
401309647,2021,13,Arkansas State,Texas State,Sun Belt,Sun Belt,22,24,consensus,-2.0,62.5
401309649,2021,13,Georgia State,Troy,Sun Belt,Sun Belt,37,10,consensus,-6.5,49.5
401282273,2021,13,North Texas,UTSA,Conference USA,Conference USA,45,23,consensus,8.5,59.5
401309646,2021,13,App State,Georgia Southern,Sun Belt,Sun Belt,27,3,consensus,-24.5,55.0
401282269,2021,13,Southern Miss,Florida International,Conference USA,Conference USA,37,17,consensus,-14.5,46.0
401310756,2021,13,Wyoming,Hawai'i,Mountain West,Mountain West,14,38,consensus,-13.0,48.5
401286306,2021,13,New Mexico State,Massachusetts,FBS Independents,FBS Independents,44,27,consensus,-7.0,59.0
401282753,2021,13,Purdue,Indiana,Big Ten,Big Ten,44,7,consensus,-17.5,50.5
401282722,2021,13,Illinois,Northwestern,Big Ten,Big Ten,47,14,consensus,-7.0,44.5
401309908,2021,13,Oregon,Oregon State,Pac-12,Pac-12,38,29,consensus,-7.5,61.5
401282146,2021,13,Auburn,Alabama,SEC,SEC,22,24,consensus,20.5,57.0
401282785,2021,13,Michigan State,Penn State,Big Ten,Big Ten,30,27,consensus,4.5,51.5
401282272,2021,13,Marshall,Western Kentucky,Conference USA,Conference USA,21,53,consensus,-1.5,75.0
401282153,2021,13,Tennessee,Vanderbilt,SEC,SEC,45,21,consensus,-32.0,64.5
401282703,2021,13,Virginia,Virginia Tech,ACC,ACC,24,29,consensus,-7.0,63.5
401309650,2021,13,Louisiana,UL Monroe,Sun Belt,Sun Belt,21,16,consensus,-21.5,55.0
401282794,2021,13,Minnesota,Wisconsin,Big Ten,Big Ten,23,13,consensus,7.0,39.0
401301055,2021,13,SMU,Tulsa,American Athletic,American Athletic,31,34,consensus,-6.5,62.5
401309909,2021,13,Arizona State,Arizona,Pac-12,Pac-12,38,15,consensus,-20.0,53.0
401287950,2021,13,Kansas,West Virginia,Big 12,Big 12,28,34,consensus,15.5,55.5
401282150,2021,13,LSU,Texas A&M,SEC,SEC,27,24,consensus,6.5,46.5
401282270,2021,13,Florida Atlantic,Middle Tennessee,Conference USA,Conference USA,17,27,consensus,-3.5,49.5
401282152,2021,13,South Carolina,Clemson,SEC,ACC,0,30,consensus,11.5,42.5
401301053,2021,13,Memphis,Tulane,American Athletic,American Athletic,33,28,consensus,-5.5,58.0
401287951,2021,13,Oklahoma State,Oklahoma,Big 12,Big 12,37,33,consensus,-4.0,49.5
401282149,2021,13,Louisville,Kentucky,ACC,SEC,21,52,consensus,-3.0,57.5
401282702,2021,13,Syracuse,Pittsburgh,ACC,ACC,14,31,consensus,12.5,58.5
401282711,2021,13,Stanford,Notre Dame,Pac-12,FBS Independents,14,45,consensus,21.0,53.0
401310754,2021,13,Colorado State,Nevada,Mountain West,Mountain West,10,52,consensus,3.0,58.0
401309910,2021,13,USC,BYU,Pac-12,FBS Independents,31,35,consensus,8.5,65.5
401309907,2021,13,UCLA,California,Pac-12,Pac-12,42,14,consensus,-6.5,58.5
401282156,2021,14,UTSA,Western Kentucky,Conference USA,Conference USA,49,41,consensus,3.5,74.5
401331159,2021,14,Utah,Oregon,Pac-12,Pac-12,38,10,consensus,-3.0,57.5
401331160,2021,14,Northern Illinois,Kent State,Mid-American,Mid-American,41,23,consensus,4.0,75.5
401287953,2021,14,Oklahoma State,Baylor,Big 12,Big 12,16,21,consensus,-7.0,45.0
401310676,2021,14,San Diego State,Utah State,Mountain West,Mountain West,13,46,consensus,-6.5,49.5
401331161,2021,14,Louisiana,App State,Sun Belt,Sun Belt,24,16,consensus,2.5,52.0
401282154,2021,14,Alabama,Georgia,SEC,SEC,41,24,consensus,6.5,49.0
401331162,2021,14,Cincinnati,Houston,American Athletic,American Athletic,35,20,consensus,-10.5,52.5
401331447,2021,14,Iowa,Michigan,Big Ten,Big Ten,3,42,consensus,12.0,44.0
401331163,2021,14,Wake Forest,Pittsburgh,ACC,ACC,21,45,consensus,3.5,72.5
